id1,id2,id3,ra,dec,z,s_nvss,radclas,s_first,off_first,rad_agn,main_sample,lerg,herg
266,51602,5,9.7842265,-0.81043,0.44864,0.0069,1,0.0042,1.76,1,0,0,0
266,51602,26,9.7970713,-0.3423,0.13483,0.0963,1,0.101,1.26,1,1,1,0
266,51602,100,9.742905699999998,-0.74164,0.20389000000000002,0.0068,1,0.0025,0.46,1,1,1,0
266,51602,109,9.782474800000001,-0.25218,0.13047999999999998,0.0075,1,0.0043,0.51,1,1,0,0
266,51602,134,9.7204254,-0.54706,0.36795,0.0091,2,0.0,-1.0,1,0,0,0
266,51602,150,9.758252,-0.36839,0.053020000000000005,0.0104,1,0.001,2.02,0,1,0,0
266,51602,179,9.746165,-0.5082800000000001,0.36934,0.0059,1,0.0053,0.16,1,0,0,0
266,51602,235,9.7067464,-0.00139,0.14590999999999998,0.0054,1,0.0049,0.43,0,1,0,0
266,51602,439,9.720012400000002,0.41417,0.02525,0.0081,3,0.0,-1.0,0,0,0,0
266,51602,504,9.7641998,0.63871,0.030369999999999998,0.0052,1,0.0028,2.09,0,1,0,0
266,51602,507,9.7582418,0.25554,0.12916,0.0275,1,0.0269,0.32,1,0,1,0
266,51602,550,9.776251199999999,0.46721,0.45053999999999994,0.0088,1,0.0058,0.44,1,0,0,0
266,51602,554,9.787119500000001,0.66564,0.02012,0.018,1,0.0131,0.79,1,1,1,0
266,51602,559,9.7866058,0.7027399999999999,0.0305,0.0063,1,0.0045,2.72,0,1,0,0
266,51602,577,9.7854329,0.73798,0.26161,0.0489,1,0.0094,0.78,1,1,1,0
266,51602,617,9.805367,0.7880199999999999,0.21129,0.0082,1,0.0078,0.66,1,1,0,0
266,51630,361,9.7068156,1.1496899999999999,0.44987,0.0523,1,0.0454,0.56,1,0,1,0
266,51630,529,9.772283900000001,1.08112,0.57685,0.0146,1,0.0112,0.41,1,0,0,0
267,51608,19,9.9071055,-0.92869,0.35836,0.1848,1,0.1839,0.77,1,0,1,0
267,51608,34,9.9446584,-0.02334,0.13917000000000002,0.166,4,0.0022,0.27,1,1,1,0
267,51608,47,9.895499699999998,-1.02641,0.11027999999999999,0.0092,1,0.0111,0.05,0,1,0,0
267,51608,97,9.8825114,-0.79198,0.08978,0.0207,1,0.0169,0.44,1,1,1,0
267,51608,141,9.9100179,-0.059539999999999996,0.3902,0.0126,1,0.0025,1.97,1,0,0,0
267,51608,205,9.8472382,-0.88775,0.27146,0.0558,2,0.0151,0.68,1,1,0,0
267,51608,240,9.8575358,-0.40425,0.32242,0.016,3,0.0,-1.0,1,0,1,0
267,51608,260,9.828552199999999,-0.8400799999999999,0.08097,0.167,2,0.0115,0.39,1,1,1,0
267,51608,297,9.8138468,-1.1859,0.12819,0.0129,1,0.0124,0.07,1,1,1,0
267,51608,454,9.8557536,1.0717700000000001,0.50017,0.0067,3,0.0,-1.0,1,0,0,0
267,51608,497,9.882226600000001,0.35774,0.25503000000000003,0.057,1,0.0208,2.26,1,1,1,0
267,51608,512,9.891786699999999,0.44866999999999996,0.0797,0.0118,1,0.0128,0.22,1,1,1,0
268,51633,38,10.031375,-0.12517999999999999,0.03283,0.0364,1,0.026,0.45,1,1,1,0
268,51633,271,9.9525798,0.009170000000000001,0.12544,0.0108,1,0.0049,0.69,1,1,1,0
268,51633,394,9.9301015,0.55692,0.08002999999999999,0.0117,1,0.0085,0.06,1,1,1,0
268,51633,433,9.9559052,0.7064600000000001,0.08737,0.0055,1,0.0038,1.39,0,1,0,0
268,51633,461,9.9569804,0.7309399999999999,0.08696,0.008,1,0.0066,1.24,0,0,0,0
268,51633,479,9.9596507,0.23865,0.16017,0.0229,1,0.0092,0.64,1,1,1,0
268,51633,489,9.9764964,0.74278,0.06482,0.0065,1,0.0064,0.3,0,1,0,0
269,51910,59,10.090878,-0.8746200000000001,0.20571,0.0051,1,0.001,0.6,1,1,1,0
269,51910,94,10.073404,-0.9653299999999999,0.29999000000000003,0.019,1,0.0119,6.91,1,0,0,0
269,51910,171,10.089313,0.08856,0.17933,0.0087,1,0.008,0.38,1,1,1,0
269,51910,257,10.031358,-0.87805,0.13643,0.151,4,0.0,-1.0,1,1,1,0
269,51910,289,9.994189500000001,-1.24796,0.13752999999999999,0.0114,1,0.0111,0.28,1,1,1,0
269,51910,346,10.036752,0.18535,0.49133999999999994,0.0094,1,0.0093,0.29,1,0,0,0
269,51910,460,10.056305,0.8404799999999999,0.09825,0.0237,1,0.016,1.63,1,1,1,0
269,51910,489,10.090289,0.23467,0.33064,0.028,1,0.0259,0.83,1,0,1,0
269,51910,494,10.092628,0.29982,0.21411,0.0101,1,0.0084,1.19,1,1,0,0
269,51910,550,10.114849000000001,0.59145,0.4173,0.0208,2,0.0,-1.0,1,0,1,0
269,51910,621,10.139114999999999,0.16141,0.09333,0.013,1,0.015,0.32,1,1,1,0
270,51909,50,10.229672,-0.91422,0.04244,0.0116,1,0.0041,0.64,0,1,0,0
270,51909,125,10.211076,-1.10635,0.09687,0.0114,1,0.0062,0.52,1,1,1,0
270,51909,400,10.142972,0.049960000000000004,0.31808000000000003,0.0078,1,0.0054,1.34,1,0,1,0
270,51909,470,10.163385,0.48412,0.18589,0.0327,2,0.0054,0.46,1,1,1,0
270,51909,551,10.237825,0.30685,0.09509,0.0057,1,0.0039,0.82,1,1,1,0
271,51883,13,10.331928999999999,-1.1471,0.36384,0.0204,3,0.0,-1.0,1,0,1,0
271,51883,93,10.309576,-0.8396100000000001,0.34095,0.0833,2,0.0,-1.0,1,0,1,0
271,51883,98,10.299031,-1.24189,0.16188,0.02,1,0.015,0.9,1,0,1,0
271,51883,110,10.328961999999999,-0.63837,0.09357,0.0093,2,0.0,-1.0,1,1,1,0
271,51883,258,10.254506,-1.1277700000000002,0.20147,0.0179,1,0.0124,0.45,1,1,1,0
271,51883,291,10.231471,-1.1944700000000001,0.04865,0.0057,3,0.0,-1.0,0,1,0,0
271,51883,309,10.23897,-0.49678999999999995,0.35586999999999996,0.0137,1,0.0025,0.47,1,0,1,0
271,51883,315,10.239886,-0.07771,0.20438,0.0132,1,0.0055,0.78,1,1,1,0
271,51883,348,10.260442999999999,0.52533,0.07067999999999999,0.0072,1,0.0068,0.42,0,1,0,0
271,51883,439,10.281616,0.48253999999999997,0.1163,0.0109,2,0.0,-1.0,1,1,0,1
271,51883,494,10.301852,0.09995,0.04847,0.0143,1,0.0056,0.27,1,1,1,0
271,51883,509,10.327206,0.33215,0.09556,0.043,1,0.0104,0.97,1,1,1,0
271,51883,625,10.369486,0.40604,0.07134,0.0229,1,0.0127,0.3,1,1,1,0
272,51941,25,10.492107,-0.47957,0.22246,0.0238,1,0.008,1.27,1,0,1,0
272,51941,93,10.416894000000001,-0.67887,0.63437,0.0089,1,0.0041,0.82,1,0,0,1
272,51941,176,10.416497,-0.12430999999999999,0.47713999999999995,0.0194,1,0.0171,0.06,1,0,0,1
272,51941,331,10.322980000000001,0.75779,0.37378,0.0768,1,0.0633,0.91,1,0,1,0
272,51941,341,10.338586,0.5621,0.4121,0.0083,1,0.0098,0.08,1,0,0,0
272,51941,392,10.350023,0.13077,0.11237,0.0055,1,0.0052,0.44,1,1,1,0
272,51941,437,10.371746,0.51408,0.09725,0.1689,1,0.1674,0.33,1,1,1,0
272,51941,442,10.411828,1.17241,0.14926,0.0054,1,0.004,0.3,1,1,1,0
272,51941,613,10.480065,0.8679899999999999,0.32324,0.02,1,0.0021,1.55,1,0,0,0
273,51957,118,10.587505,-0.40864,0.55858,0.0166,1,0.0143,0.49,1,0,0,0
273,51957,247,10.48546,-1.15773,0.28304,0.0142,1,0.013,0.29,1,0,1,0
273,51957,318,10.441706,-0.59821,0.42955,0.0051,1,0.0029,0.21,1,0,0,0
273,51957,378,10.490026,0.74015,0.31868,0.0071,1,0.0071,0.13,1,0,0,1
273,51957,399,10.472497,0.08832999999999999,0.36715,0.0079,1,0.0071,0.45,1,0,0,0
273,51957,412,10.51145,0.78818,0.21788000000000002,0.0089,1,0.005,0.46,1,1,0,0
273,51957,461,10.526432000000002,0.47538,0.028669999999999998,0.0076,3,0.0,-1.0,0,0,0,0
273,51957,526,10.559207,1.1097700000000001,0.06575,0.0078,1,0.0076,0.45,0,1,0,0
273,51957,633,10.601602,0.10189,0.09683,0.499,4,0.1099,0.67,1,1,1,0
274,51913,161,10.692207000000002,-0.45926000000000006,0.1374,0.0133,1,0.0064,2.15,1,1,1,0
274,51913,171,10.691414,-0.63334,0.136,0.0472,1,0.0475,1.22,1,1,1,0
274,51913,218,10.652595,-0.78773,0.09515,0.043,4,0.0,-1.0,1,1,1,0
274,51913,230,10.654361,-0.65472,0.07704,0.0291,1,0.0309,0.15,0,1,0,0
274,51913,255,10.628705,-0.65468,0.09522,0.0091,4,0.0,-1.0,0,1,0,0
274,51913,299,10.612321000000001,-1.1808,0.11392999999999999,0.0062,1,0.0025,0.22,0,1,0,0
274,51913,430,10.660685,0.5129600000000001,0.09762,0.0081,1,0.0074,0.36,1,1,1,0
274,51913,607,10.717127,1.11521,0.26405,0.0097,1,0.002,0.33,1,0,1,0
275,51910,43,10.813907,-1.20746,0.49795,0.0056,1,0.0044,0.2,1,0,0,0
275,51910,80,10.824016,-0.06321,0.4504,0.0064,1,0.0056,0.38,1,0,0,0
275,51910,86,10.787982000000001,-1.17436,0.42955,0.0063,1,0.0023,0.27,1,0,1,0
275,51910,171,10.792373,-0.25991,0.30649,0.0074,1,0.003,0.53,1,0,1,0
275,51910,173,10.780831,-0.02087,0.44275,0.0341,1,0.0353,0.19,1,0,1,0
275,51910,194,10.760361999999999,0.021240000000000002,0.44182,0.0125,1,0.0052,0.74,1,0,0,0
275,51910,291,10.683245,-0.58,0.13701,0.0151,1,0.0099,1.0,1,1,1,0
275,51910,447,10.748638,0.9487899999999999,0.11535,0.0163,1,0.0163,0.19,1,1,1,0
275,51910,617,10.820580999999999,0.9958899999999999,0.10647999999999999,0.098,4,0.0031,0.32,1,1,1,0
276,51909,249,10.853432000000002,-1.25288,0.38703000000000004,0.0226,2,0.0,-1.0,1,0,0,0
276,51909,314,10.822538,-0.66806,0.0387,0.25,2,0.1028,0.52,1,0,1,0
276,51909,333,10.824044,0.9359799999999999,0.10494,0.0326,2,0.0,-1.0,1,1,1,0
276,51909,401,10.866383,0.84588,0.39215,0.0127,1,0.0112,0.73,1,0,0,0
276,51909,412,10.864399,1.05298,0.26537,0.016,1,0.0108,0.44,1,0,0,0
276,51909,440,10.833015,0.32231,0.039,0.063,2,0.006,0.24,1,0,1,0
277,51908,23,11.098376,-0.16392,0.15584,0.0087,1,0.0054,0.23,1,1,1,0
277,51908,114,11.063914,-0.60168,0.08315,0.0069,1,0.0047,0.58,1,1,1,0
277,51908,168,11.042028,-0.44033,0.08313999999999999,0.0064,1,0.0054,1.26,1,1,1,0
277,51908,179,11.040074,-0.06496,0.38697,0.0151,2,0.0,-1.0,1,0,1,0
277,51908,187,11.031181,-0.39337,0.51299,0.0255,1,0.0254,0.73,1,0,0,0
277,51908,200,11.038516,-0.12741,0.38666,0.0099,1,0.0122,0.09,1,0,0,0
277,51908,201,11.010972,-1.08287,0.25096999999999997,0.0052,1,0.0013,1.47,1,1,0,0
277,51908,244,10.991357,-1.02745,0.18578,0.0064,1,0.0017,0.45,1,1,1,0
277,51908,249,10.982560000000001,-1.2165,0.39921999999999996,0.0145,1,0.0146,1.03,1,0,0,0
277,51908,359,10.925578999999999,0.5171600000000001,0.16943,0.0164,2,0.0052,1.2,1,0,1,0
277,51908,403,11.000292,1.11225,0.03891,0.0058,1,0.0023,0.8,0,1,0,0
277,51908,511,11.062945,-0.019190000000000002,0.33179000000000003,0.0083,1,0.0032,0.43,1,0,1,0
277,51908,519,11.065597,0.37677,0.27454,0.0576,1,0.0496,0.22,1,1,1,0
277,51908,597,11.082517,0.49963,0.33341,0.0204,1,0.0045,2.07,1,0,1,0
278,51900,41,11.183502,-0.8930100000000001,0.09043,0.0133,1,0.0077,0.22,0,1,0,0
278,51900,50,11.182611999999999,-0.82524,0.11049,0.0108,1,0.0093,0.14,1,1,0,0
278,51900,184,11.159271,-0.60143,0.06482,0.0318,1,0.0315,0.28,1,1,1,0
278,51900,197,11.157029,-0.09773,0.012819999999999998,0.0059,1,0.0039,0.55,0,0,0,0
278,51900,224,11.150075,-0.55606,0.18567999999999998,0.0113,1,0.0033,1.72,1,1,1,0
278,51900,252,11.114035000000001,-0.81119,0.36336999999999997,0.0226,2,0.0,-1.0,1,0,0,0
278,51900,254,11.114207,-0.9988799999999999,0.1129,0.0825,1,0.0845,0.36,1,1,1,0
278,51900,469,11.148827,0.4448,0.0129,0.0058,1,0.0029,0.86,0,1,0,0
278,51900,478,11.15051,0.7393,0.33525,0.0093,1,0.0056,0.59,1,0,1,0
279,51608,34,11.355532,-0.22246,0.10103,0.696,4,0.0,-1.0,1,1,1,0
279,51608,38,11.340228,-0.15082,0.42383999999999994,0.0066,1,0.0031,0.79,1,0,0,0
279,51608,47,11.309107000000001,-0.68511,0.36496999999999996,0.0264,2,0.0,-1.0,1,0,0,0
279,51608,438,11.255317,0.38554,0.14357,0.0127,1,0.0035,0.34,1,1,1,0
279,51608,448,11.263726,0.86041,0.04583,0.0061,1,0.0012,0.89,0,1,0,0
279,51608,490,11.288205,0.10933,0.45082,0.0139,1,0.0138,0.56,1,0,0,0
279,51608,536,11.294804,1.10246,0.35664,0.0069,1,0.0031,0.83,1,0,0,0
279,51608,559,11.302077,0.45971999999999996,0.16859000000000002,0.0068,1,0.0066,0.38,1,1,0,1
279,51608,633,11.35267,0.21186999999999998,0.10425,0.0161,1,0.0155,0.48,1,1,1,0
280,51612,244,11.332071000000001,-0.8799899999999999,0.02455,0.0075,3,0.0,-1.0,1,1,1,0
280,51612,301,11.292471,-0.1875,0.04034,0.0068,1,0.0051,0.67,0,1,0,0
280,51612,392,11.334842,0.2761,0.07265,0.0248,1,0.0108,1.35,1,1,1,0
281,51614,16,11.518077,-0.77393,0.32666,0.0074,3,0.0,-1.0,1,0,0,0
281,51614,22,11.541644,-0.54406,0.13232,0.0058,1,0.0027,0.59,1,1,1,0
281,51614,195,11.459748,-0.12283,0.27633,0.0072,1,0.0039,7.97,1,0,1,0
281,51614,197,11.456656,0.13289,0.13380999999999998,0.0126,1,0.0053,0.92,1,1,1,0
281,51614,198,11.439200999999999,-0.24194000000000002,0.50362,0.0055,1,0.0031,1.38,1,0,0,0
281,51614,206,11.465116,-1.2257,0.04206,0.0099,1,0.0016,1.71,1,0,1,0
281,51614,207,11.465981,-1.21115,0.042660000000000003,0.0051,1,0.0051,0.38,0,1,0,0
281,51614,433,11.429511999999999,0.22016,0.31355,0.0161,1,0.014,0.59,1,0,0,0
281,51614,522,11.484492999999999,1.11976,0.34948,0.0123,1,0.0054,0.98,1,0,1,0
281,51614,607,11.537073,0.81927,0.019540000000000002,0.0054,3,0.0,-1.0,0,0,0,0
281,51614,611,11.539421,0.80232,0.01976,0.0113,1,0.0084,8.25,0,0,0,0
281,51614,616,11.522958000000001,1.13494,0.10397999999999999,0.0154,1,0.0158,0.26,1,1,1,0
282,51630,49,11.642575,-1.18451,0.02077,0.0058,3,0.0,-1.0,0,0,0,0
282,51630,123,11.589707,-1.25548,0.32031,0.0236,1,0.0068,2.92,1,0,1,0
282,51630,194,11.576281,-0.28181,0.33931,0.0206,2,0.0103,2.24,1,0,1,0
282,51630,465,11.569230000000001,0.56919,0.31778,0.0063,1,0.0011,1.12,1,0,1,0
282,51630,474,11.570806,-0.02769,0.34218000000000004,0.0056,1,0.0046,0.25,1,0,0,0
282,51630,531,11.593657,0.7451300000000001,0.3881,0.0168,2,0.0,-1.0,1,0,0,0
282,51630,568,11.627392,1.12964,0.35453,0.0256,1,0.0254,0.36,1,0,1,0
283,51959,129,11.746777,-1.15852,0.07779,0.0175,1,0.018,0.58,1,1,1,0
283,51959,420,11.700949000000001,0.8599600000000001,0.24509,0.0193,1,0.0177,0.44,1,0,1,0
284,51662,1,11.926228,-1.2379799999999999,0.12743,0.0134,1,0.0157,0.41,1,1,1,0
284,51662,68,11.929853,-0.31411999999999995,0.25892,0.0136,1,0.0108,0.13,1,1,0,0
284,51662,114,11.920459,-0.5261,0.13218,0.152,4,0.0,-1.0,1,1,1,0
284,51662,193,11.873996,-0.49113,0.27181,0.0159,1,0.0175,0.5,1,0,0,0
284,51662,219,11.841596000000001,-0.8871,0.37119,0.0054,1,0.0018,1.58,1,0,0,0
284,51662,280,11.838535,-0.60869,0.13853,0.0119,4,0.0,-1.0,1,1,0,0
284,51662,346,11.782948,0.5038,0.26245999999999997,0.0148,1,0.0021,0.33,1,0,0,0
284,51662,374,11.839118,1.07313,0.07828,0.0068,1,0.0063,0.4,1,1,0,1
284,51662,418,11.862039999999999,1.0789,0.26623,0.0321,1,0.0281,1.14,1,0,1,0
284,51662,456,11.8627,1.21086,0.45033,0.0134,2,0.0,-1.0,1,0,0,0
284,51662,520,11.901266,-0.16940999999999998,0.25339,0.0092,1,0.0099,0.5,1,0,1,0
284,51662,569,11.90928,0.9669200000000001,0.15749000000000002,0.0134,1,0.0016,1.1,1,1,0,0
284,51662,597,11.946388,0.03422,0.22632,0.0054,1,0.0029,0.42,1,1,1,0
285,51663,34,12.051231,-0.12429000000000001,0.12229000000000001,0.0059,1,0.0036,0.28,0,1,0,0
285,51663,61,12.029544999999999,-0.48761000000000004,0.16771,0.0125,1,0.0116,4.74,1,1,1,0
285,51663,117,12.028796,-0.18450999999999998,0.16692,0.0096,1,0.009,0.73,1,1,0,0
285,51663,119,12.027996,-0.20237,0.17282999999999998,0.0767,1,0.0663,7.88,1,1,1,0
285,51663,120,12.018386,-0.11712,0.16512000000000002,0.0702,1,0.0626,0.5,1,1,1,0
285,51663,157,12.008021000000001,-0.12355999999999999,0.08122,0.0086,1,0.0053,0.85,1,1,1,0
285,51663,190,11.994895,-0.53164,0.17823,0.052,4,0.0028,1.16,1,1,1,0
285,51663,198,11.986912,-0.52381,0.02135,0.0059,3,0.0,-1.0,0,0,0,0
285,51663,218,11.965917999999999,-0.95734,0.42746000000000006,0.0069,1,0.0045,0.48,1,0,0,0
285,51663,251,11.951764,-0.97721,0.07697999999999999,0.0068,1,0.0052,0.32,1,1,1,0
285,51663,329,11.949169,1.11589,0.039310000000000005,0.0052,1,0.0033,0.72,0,1,0,0
285,51663,368,11.95165,1.12558,0.03938,0.0391,1,0.0369,0.68,0,0,0,0
285,51663,425,11.972582000000001,0.61836,0.27215,0.0228,2,0.0064,0.3,1,0,1,0
285,51663,514,12.00863,0.32421,0.24699000000000002,0.0384,1,0.0181,0.72,1,1,1,0
285,51663,590,12.033928,0.55166,0.25723,0.0106,3,0.0,-1.0,1,1,0,0
285,51930,413,11.972585,0.95206,0.43376000000000003,0.0164,1,0.0162,1.42,1,0,1,0
286,51999,16,12.157007,-0.9642299999999999,0.13012,0.0078,1,0.009,0.07,1,1,1,0
286,51999,261,12.028794,-0.18723,0.16373,0.0191,1,0.0178,1.91,1,1,1,0
286,51999,267,12.030362,-0.50945,0.3282,0.0497,2,0.0,-1.0,1,0,1,0
286,51999,304,12.010006,-0.52691,0.08266,0.0056,1,0.0029,0.63,0,1,0,0
286,51999,404,12.061803999999999,1.0318,0.25517,0.008,1,0.0083,0.34,1,1,0,0
286,51999,409,12.079711,1.15699,0.34298,0.0084,1,0.0065,0.24,1,0,0,0
286,51999,484,12.100407,0.58353,0.35775,0.0117,1,0.0055,0.31,1,0,0,0
286,51999,515,12.122384,0.09502999999999999,0.39454,0.0143,1,0.0033,1.08,1,0,0,0
286,51999,516,12.11243,0.5293,0.28014,0.0209,2,0.0,-1.0,1,0,1,0
286,51999,549,12.125283999999999,0.24043,0.37865,0.0059,1,0.0011,0.45,1,0,0,0
286,51999,618,12.148488,1.01777,0.34839000000000003,0.0067,2,0.0019,2.95,1,0,0,0
287,52023,8,12.280307,-0.7417600000000001,0.0708,0.0095,1,0.0121,0.37,1,1,1,0
287,52023,25,12.299648,-0.49617,0.41893,0.4409,1,0.3899,0.97,1,0,0,0
287,52023,187,12.217333,-0.6572399999999999,0.1826,0.0188,4,0.0,-1.0,1,1,1,0
287,52023,266,12.184247000000001,-0.33479000000000003,0.31919000000000003,0.0996,2,0.0,-1.0,1,0,1,0
287,52023,507,12.235203,0.44303000000000003,0.1837,0.0172,1,0.0023,0.55,1,1,1,0
287,52023,573,12.242898,0.7910699999999999,0.25103000000000003,0.068,4,0.0044,1.98,1,1,1,0
287,52023,588,12.27283,-0.057839999999999996,0.2748,0.0056,1,0.0022,2.36,1,0,0,0
287,52023,616,12.275082000000001,0.6904100000000001,0.30767,0.0204,2,0.0,-1.0,1,0,1,0
288,52000,267,12.283598,-0.726,0.24048000000000003,0.0175,1,0.0073,0.61,1,0,0,0
288,52000,301,12.240011,-0.53509,0.24791,0.0146,2,0.0057,0.89,1,1,0,0
288,52000,475,12.318483,0.02742,0.11731,0.0054,3,0.0,-1.0,1,1,1,0
288,52000,476,12.318214999999999,0.23790999999999998,0.41384,0.0128,1,0.0044,0.58,1,0,0,0
288,52000,490,12.323746,0.68112,0.40623000000000004,0.0688,2,0.0,-1.0,1,0,1,0
288,52000,502,12.342447,0.07151,0.15852,0.084,4,0.0335,2.58,1,1,1,0
288,52000,589,12.38901,0.16388,0.16974,0.0247,1,0.0063,0.33,1,1,1,0
289,51990,138,12.466664999999999,-0.8206600000000001,0.1568,0.0085,1,0.0099,0.23,1,1,1,0
289,51990,188,12.452254,-0.32758000000000004,0.32515,0.0069,1,0.0033,0.71,1,0,1,0
289,51990,214,12.445802,-0.6216,0.15844,0.0235,1,0.0123,0.77,1,1,1,0
289,51990,247,12.42478,-0.94147,0.17315,0.017,1,0.0041,2.24,1,1,0,0
289,51990,317,12.387360000000001,-0.25611999999999996,0.15679,0.022,2,0.0,-1.0,1,1,1,0
289,51990,358,12.352079,0.24525,0.4061,0.0065,1,0.0061,0.66,1,0,0,0
289,51990,383,12.386298,0.601,0.23743000000000003,0.0066,1,0.0025,0.06,1,1,1,0
289,51990,403,12.424797,0.7262,0.23779,0.01,1,0.0035,2.26,1,0,1,0
289,51990,487,12.466982000000002,0.31227,0.11667000000000001,0.0055,3,0.0,-1.0,0,1,0,0
289,51990,602,12.506499,0.8561,0.47646000000000005,0.013,1,0.0152,0.34,1,0,0,0
290,51941,44,12.629408,-1.23813,0.13530999999999999,0.0206,1,0.0076,1.15,1,1,1,0
290,51941,89,12.606373,-0.86765,0.14182999999999998,0.0089,1,0.0092,0.11,1,1,1,0
290,51941,140,12.60363,-1.1056,0.08082,0.0134,1,0.0117,0.96,0,1,0,0
290,51941,237,12.586366,-0.22225999999999999,0.02263,0.009,3,0.0,-1.0,0,0,0,0
290,51941,291,12.546113,-0.92355,0.20496,0.064,4,0.0042,0.57,1,1,1,0
290,51941,384,12.557191,-0.09692,0.40963999999999995,0.0066,1,0.0046,0.26,1,0,0,1
290,51941,409,12.581024000000001,0.8663200000000001,0.26773,0.0093,1,0.0072,2.22,1,0,0,0
290,51941,608,12.651175,0.97114,0.07334,0.0065,1,0.0056,0.12,1,1,1,0
291,51660,42,12.746169,-1.01928,0.14677,0.0443,2,0.0,-1.0,1,1,1,0
291,51660,83,12.72387,-1.17659,0.16797,0.0083,1,0.0067,0.25,1,1,0,0
291,51660,122,12.718855,-1.1382,0.1712,0.0051,1,0.0042,0.44,1,1,1,0
291,51660,162,12.748472999999999,-0.4445,0.23105,0.0099,2,0.0,-1.0,1,1,1,0
291,51660,164,12.748275999999999,-0.55708,0.23221,0.0078,3,0.0,-1.0,1,1,0,0
291,51660,287,12.661425999999999,-1.22623,0.18825999999999998,0.0077,1,0.0024,0.15,1,1,1,0
291,51660,360,12.685674,0.70621,0.42439,0.0156,2,0.0,-1.0,1,0,0,0
291,51660,364,12.676844000000001,1.20793,0.47608999999999996,0.0065,1,0.0052,0.21,1,0,0,0
291,51660,383,12.715852,0.1702,0.46783,0.0165,1,0.0125,0.92,1,0,0,0
291,51660,415,12.722589,0.98992,0.08338,0.0054,1,0.0018,0.58,0,1,0,0
291,51660,593,12.780892999999999,0.29699000000000003,0.08918999999999999,0.0139,1,0.0122,0.46,1,1,1,0
291,51660,594,12.776247,0.12886,0.07202,0.0735,4,0.0032,0.85,1,1,1,0
291,51660,615,12.767368,1.22189,0.38645999999999997,0.0721,1,0.0794,0.22,1,0,0,1
291,51928,98,12.732877,-0.9792799999999999,0.40915,0.0423,1,0.0406,0.14,1,0,0,1
292,51609,7,12.881158000000001,-1.05724,0.47333000000000003,0.0068,1,0.0045,0.33,1,0,0,0
292,51609,85,12.850086,-1.09471,0.4218,0.0249,1,0.0171,1.71,1,0,0,0
292,51609,218,12.816645,-1.15985,0.08881,0.0095,1,0.0092,0.47,0,1,0,0
292,51609,369,12.800359,1.19926,0.2297,0.0204,1,0.0205,0.52,1,1,1,0
292,51609,466,12.813986,0.49682,0.107,0.0064,1,0.0061,0.14,1,1,1,0
292,51609,508,12.845122,0.33263000000000004,0.12517999999999999,0.0051,1,0.0016,0.11,0,1,0,0
292,51609,516,12.849926,0.03613,0.42843000000000003,0.0235,2,0.0023,0.43,1,0,0,0
292,51609,519,12.840952,0.22934000000000002,0.04677,0.0545,1,0.0619,0.19,1,1,1,0
292,51609,608,12.889966000000001,1.03294,0.20517,0.0286,2,0.0153,2.77,1,1,1,0
293,51994,13,13.034331,-0.83675,0.08485,0.0737,1,0.009,2.69,1,1,1,0
293,51994,110,13.007558,-0.54205,0.4486,0.0059,1,0.0045,0.3,1,0,0,0
293,51994,177,12.961238,0.00212,0.3721,0.0065,1,0.0039,1.47,1,0,0,0
293,51994,199,12.954208,-0.65762,0.02307,0.0054,1,0.0045,0.8,0,1,0,0
293,51994,425,12.930588,0.35519,0.36272,0.018,1,0.0199,0.04,1,0,0,1
293,51994,437,12.932955,0.45718000000000003,0.40152,0.0143,1,0.0141,0.69,1,0,0,0
293,51994,460,12.979633999999999,0.9562299999999999,0.46451000000000003,0.0074,3,0.0,-1.0,1,0,0,0
293,51994,462,12.961991000000001,0.70127,0.13275,0.0174,1,0.0106,1.94,1,1,1,0
293,51994,477,12.945839999999999,0.1882,0.06221,0.0053,1,0.0049,0.36,0,1,0,0
293,51994,548,13.020899,0.22094,0.37877,0.0527,2,0.0,-1.0,1,0,1,0
293,51994,599,13.041957,0.12589,0.37756,0.0078,1,0.0012,0.58,1,0,1,0
293,51994,608,13.022834,0.95396,0.44388999999999995,0.0192,3,0.0,-1.0,1,0,1,0
294,51986,53,13.148707,-0.8016,0.01907,0.0067,1,0.0038,0.14,0,0,0,0
294,51986,55,13.147253,-0.8173,0.01794,0.0341,1,0.035,0.1,0,0,0,0
294,51986,87,13.127415,-0.94245,0.018080000000000002,0.0063,3,0.0,-1.0,0,0,0,0
294,51986,96,13.130754000000001,-0.86775,0.01769,0.0113,1,0.0065,3.49,0,0,0,0
294,51986,282,13.049588,-0.8979600000000001,0.24886,0.0575,1,0.0581,0.33,1,0,1,0
294,51986,288,13.049641000000001,-0.98835,0.2758,0.0058,1,0.0025,0.34,1,0,1,0
294,51986,363,13.074007,1.0836299999999999,0.36328,0.1083,1,0.1038,1.51,1,0,0,0
294,51986,367,13.071641,0.8662299999999999,0.17572000000000002,0.014,1,0.0058,0.82,1,1,0,0
294,51986,438,13.100188000000001,0.02363,0.13792000000000001,0.0096,1,0.0085,0.28,0,1,0,0
294,51986,457,13.104489,1.13893,0.36863,0.0101,1,0.0068,3.28,1,0,0,0
294,51986,463,13.109179999999999,0.38014000000000003,0.14785,0.0091,1,0.0079,0.48,1,1,0,1
294,51986,605,13.1623,0.98549,0.27569,0.0064,3,0.0,-1.0,1,0,1,0
